Orthogroup	Aggregate-gland	head	Duct	Sac	Tail	Major-ampullate-gland	Minor-ampullate-gland	Tubuliform-gland	wholebody	Aciniform-Pyriform-gland	Flagelliform-gland
OG0004550	5.194582276698347	7.518709826697991	6.8095101876668505	6.0955601551930725	5.282891352426259	6.368869363653256	5.3601366651600575	6.0159326900582855	5.213731266904615	6.663367616521303	12.06784245111875
OG0004551	1589.9281894402368	1158.9789285614015	2772.0667982803825	1437.5264330370474	2868.353591490775	1774.0701289458732	2619.8341486389886	2307.756330977751	1314.8646035581671	1699.3381918653386	3285.805895080639
OG0004552	10.45252643600296	18.311318685264823	15.7528543043834	12.071244154935846	2.9131206931144784	11.730643025940296	7.569020958741769	5.653073590378995	7.045763113804908	15.271541391109466	25.746956294010715
OG0004553	1.4728873261202442	1.1293911141519108	0.970079299669905	0.8365756491741436	0.6312024340832266	0.8168485992694368	0.697135245704522	0.5304022158087434	3.2742409855405663	2.720182954472331	1.0311856450291692
OG0004555	20.69208655114624	25.20952594624067	17.692103155413044	15.569228063165928	8.41935483847928	12.22292041459326	12.574230957084511	6.831019019048846	22.90391246791058	21.345952383165397	17.396446240889016
OG0004556	129.90019360082314	67.47722058971348	90.99895671357672	57.356040568037855	45.52566876447554	62.382519473989	77.24427482128984	61.46326141149903	89.97907605714795	90.00824406328506	87.02493205027396
OG0004557	1.0147029328895734	1.4384965383615191	1.8053598411879608	0.6792800097298093	0.3541190633043303	0.7866143257017455	1.0501919558730328	0.7031601789337077	3.312511710739062	2.9638156545955505	0.7918971548948877
OG0004558	60.16006820155663	91.05746719620302	14.710175784701942	8.911294070488376	10.53454952843579	8.359442728696088	7.842912716042525	8.341285143673685	51.90011558023874	8.140419883488434	14.24408529319925
OG0004559	2.2432766670834887	2.623697014898528	3.219810739129082	3.0638551388663218	1.6198640022777089	3.21783932582802	2.16404981350818	1.256544323861273	1.8754269068479457	4.191719800706925	5.446622193422155
OG0004560	2.094320645846221	3.024137978865689	3.275478318338101	1.3555148054066837	0.982582166061372	1.758983561170948	1.7020848617130084	1.925405341046709	13.283210066823807	4.560858201807099	1.8744143730222949
OG0004561	10.806918597271752	11.51374835215404	11.193307406020574	9.692795209398405	6.063336148732788	7.857366218860896	8.0109446833245	6.23041757555016	20.88434301959147	22.540111298577564	11.501956932124584
OG0004562	16.12618619071496	16.863750158802212	4.5547931602094	2.0678518703685884	3.82835737279628	4.215408231400845	4.898844874109801	6.602467094028698	14.770936653091582	13.90383019758905	5.200707558286699
OG0004563	232.34712732085703	284.1691721596436	113.25566012217736	45.05377491398545	52.90617990827437	54.56146965514517	60.37495073920152	57.32828288399324	100.60439784084804	95.73178183597084	53.47249363582694
OG0004564	5.935315564386206	4.431878332624607	2.312838724213338	0.5623915025237122	1.4189091589907854	0.8949095735972679	0.674672279394299	2.277023238545715	12.268359082122595	5.4495905824830135	0.0772195717585144
OG0004565	17.98710538531965	17.565152432092603	10.902260099586472	4.7857961934312	2.406601126575408	4.387779188070097	3.73802445707254	3.24151362518896	6.496510389179951	7.321535687375198	9.00578045540851
OG0004566	226.6360801514847	216.4078743589509	171.713640635682	188.71182779964207	104.6137388406204	175.6254617976215	174.737085282552	127.9162483996663	158.40775447473348	218.08992673469905	234.86030191217364
OG0004567	18.000119149455223	18.841996176272364	14.318070585602165	11.42698078595532	9.351563676645696	8.884627678577775	10.492209797897806	7.615059647433951	11.328376548448963	13.27000542534471	14.291245104608478
OG0004568	7.171512926938028	8.141990638421378	9.31010760968326	7.478065171521628	8.01077258763449	8.798036766309984	9.37491366800158	7.044603130150748	10.221456406571324	14.933866900378828	13.756005668988331
OG0004569	64.05253850836439	1.5399332122768232	124.70106417428669	460.8757238608407	184.0725257008174	270.48312415992734	269.87473823585606	248.9127043892582	130.1546245025358	275.3427292287058	517.8378577450458
OG0004571	10.07336205471856	7.043976226002639	12.87046383275431	5.564213675130353	3.0115867671609293	6.089359815233708	5.479407918243481	5.973282877514326	9.213408262655673	10.089510154677232	9.468638526177026
OG0004572	39.24532346696509	23.585716026522697	25.367783227039613	47.81794204184096	15.578006433726872	42.18703068506917	50.74100933036617	20.157893224358578	41.61427520791591	87.09820132908837	72.30158561663156
OG0004573	9.847422169334695	16.99156383263682	9.56768142914935	8.58919721356505	2.649124273410869	6.7160348609072695	5.186586684760887	3.473922573617698	8.564166231552917	6.152084743173489	9.089870739127386
OG0004574	6.534730065304802	6.55393877204517	9.36272256965879	6.030026737814944	2.897478649279849	6.835465517710505	6.167904193621666	5.934670635379362	6.398038521084521	8.790460898265533	10.278671840798197
OG0004575	18.04708760195776	19.77719101680704	19.138423489402356	28.448946863534008	13.671018716118825	26.74349769125813	19.02062352444915	15.78697943361661	18.926041164237283	21.21559018703041	208.1692002421472
OG0004576	88.52062048820211	63.71522484831405	56.75948093197744	53.884663841256135	101.95432121739692	87.94950739406178	95.94071416041432	119.83329030026827	122.49347620213086	106.74939592282152	126.92172010340803
OG0004577	3.941200629919977	3.784751720447447	4.446387054090884	3.3492923306222977	2.93319383757736	3.554414961945543	4.119421431481488	4.957876072887244	6.379937576092116	6.754597747818537	3.849281498876163
OG0004578	1.597728842467344	1.842317318829599	1.062826224899173	1.271087267365024	0.2729045461768589	0.6864355930347245	0.7258004955026325	1.1574844895742276	0.7353217843269404	1.6875545293506116	0.6042382773225365
OG0004579	2.2541512607806253	4.109912071772963	1.8728703905495545	2.069569330281772	1.4813550723843216	1.540610138730412	1.177896417968617	1.370491744325986	2.7743548709833745	1.7178954818193688	2.602711611266105
OG0004580	0.5677885729250028	1.091085050304456	1.1972642106165057	0.5671154406969284	0.3904707612079217	0.6316775300405973	0.7459212293459975	0.8285227865142019	2.939936579508414	3.2765865544368182	0.5758419215219526
OG0004581	2.9360565388950617	3.587370694958871	4.004268963327765	3.154306104235603	1.1537655455724505	2.443051685564765	2.1978977270229505	1.4996187060056514	2.2444349580606016	3.9872975805286073	4.393723267322572
OG0004582	2.294181796868653	3.2144479578958327	2.225682376451784	1.6983580179871076	0.6415589846522645	1.5922598031144974	1.6528384155684017	1.361030373072135	1.5616508435965009	2.268231073003178	2.3631718418534047
OG0004583	22.778141985950768	19.01165188413116	25.184200687946657	17.369724852568712	12.562492003218296	17.109720999700524	20.116630071694296	14.443757887337634	18.625464112028595	28.516344060993408	38.595453570132506
OG0004584	42.05199285359954	38.276677795925664	51.62086830570919	33.923456882096865	48.47314048108986	52.92954973380025	49.96933236301519	84.16945794620746	40.283921981831	71.31355568596767	75.00936979945863
OG0004585	7.926431963685417	7.059349760686582	5.83525822019457	5.451432818456387	3.564437770673865	6.627816696507336	7.491414241730146	6.302962242202754	8.559576755707443	6.326445241730376	9.919385234998655
OG0004586	6.230541544967725	7.109611005015043	9.312875268001273	3.75722846189403	2.908599929925892	4.827600461485755	4.773958483056452	2.9394259896395987	7.530211770176253	10.305902668684965	7.8300006509041795
OG0004587	149.74656527719955	211.11127927150284	107.96187317500863	99.76232032789468	171.53647153505116	139.48412427187355	183.6947660600647	185.99039549094425	168.91969895062297	112.34400533253606	114.24600395109228
OG0004588	7.242337008237568	5.384531532176785	6.341601014919997	4.150774597446866	7.028079219539944	6.599893664080864	11.949300341990256	9.714961577440205	9.160874991925285	14.457044582212626	10.667784082337583
OG0004589	185.808294708146	92.55932453291196	297.2898060483828	125.941226703449	223.14477117085573	144.2672164420327	128.08938504113462	207.91213258964092	114.20119127994975	236.94443996019237	227.3688317048384
OG0004590	2.887581169260206	5.189094927757963	3.641113212969748	2.385046536244603	1.0749119834067369	2.1738202528529547	1.8890147690806385	1.441635952501274	6.8084338087516985	6.308468498303937	1.7170582905618823
OG0004591	6.351976014490033	9.096399049708548	5.098067466998842	17.33042297556081	2.054618888339316	10.548991859597166	5.053992797008741	1.951408327880368	6.44052938393254	1.7418020019792593	1.8298033421433848
OG0004592	72.79973482731121	49.664856982724544	132.53469477616315	65.1508534806812	69.76944716184197	79.17113549225603	64.07835095103158	74.58359663946639	60.53474244190729	107.85757563821628	130.11922299246973
OG0004593	4.965512030104399	7.115221813413515	6.777934052614346	4.162700719076359	2.982727151796834	4.499169265462957	3.7018584879195786	3.65828646895809	5.503914830206661	7.223807975491479	6.862307010037515
OG0004594	6.449870222681165	6.626060984417178	7.222137652505184	5.008384501694724	2.683938795359329	4.834048542190969	4.662626506143127	4.190918910586689	5.560685897085299	5.58132570757353	7.65489841657197
OG0004595	21.822743793668305	19.469539758203062	14.770691796688292	10.355292241520363	9.673636902924144	9.747912189296326	9.57279813190904	8.500218222575585	20.95203223153795	14.14430517344939	15.478588734942008
OG0004596	10.578482750557471	24.9010832834468	16.666922056116135	17.940197680293828	6.1945633331699765	11.974756349778026	9.740333827544912	5.17581184537367	17.59374397695048	21.437435712419923	17.34898717901768
OG0004597	22.935730784208705	25.429736280280824	26.185628161339423	19.347585217311856	12.17556266252078	16.035086172987427	15.341017349963304	15.66571073512111	21.67665159671517	20.77001771296357	25.65462781116749
OG0004598	19.480769355963496	15.57956116573014	25.022892436432087	9.94838517650129	8.364262446729837	11.163805740611668	11.679138290825126	9.166013182281018	17.812441626103418	28.29974744456846	13.589512209639208
OG0004599	18.87303399102856	16.140123432079143	27.58817316974382	15.979230847505308	24.79097680399865	23.66075177242832	24.74252509355194	20.11646298542252	20.043411528891767	37.97935778100377	53.26332060627693
OG0004600	10.602325651990125	21.703232685584407	15.53850579638626	8.917547331810397	9.76685716129322	10.03016608142806	6.850262356179551	7.606824482170768	8.193707712895295	6.421776167027147	13.153361554206631
OG0004601	49.25462070191399	34.916811999318895	78.31031206461105	51.86835759425136	37.366208652016766	44.31577968908277	43.944329790125	38.30259735884857	38.858650052358215	67.26815280950598	63.690575746841056
OG0004602	153.10637143040776	492.3530231078082	76.22618234395219	58.699218902093236	103.89765844741338	118.38409390771199	100.27446334724496	276.30207632619386	170.05074480838846	185.7752013207722	52.991753859856
OG0004603	6.969818293287946	10.095968616488816	4.861129724392159	1.195122836386097	5.940651315891071	1.8567603172694336	1.5465810534546267	7.779669524082209	21.17756651509722	2.2128275597028093	0.2463709367494846
