Orthogroup	Female-whole-body	Male-whole-body	Major-ampullate-gland	Minor-ampullate-gland	Tubuliform-gland	Flagelliform-gland	Aggregate-gland	Aciniform-Pyriform-gland	Hemolymph	Pedipalp	Leg	Epidermis	Venom-gland	Fat-body	Ovary	Duct	Sac	Tail
OG0000367	0.727031333	7.224395001	0.190847333	0.310761	0.32929466599999996	15.113522666	11.159346666	106.453361331	1.304289334	1.2558009989999999	1.761354667	59.875756667000005	4.773177667000001	1476.781559697	1.3508376670000002	1.166666667	3.41	0.9333333340000001
OG0000368	23.245495001	9.590303333	10.333671332999998	13.895221333	13.031554002999998	6.661273	7.543815333000001	12.779288663	18.913200337	17.980860335	21.221994996999996	11.874185003	36.302579333000004	2.7590500010000003	8.534738334	28.866666662	8.436666666	3.3466666650000003
OG0000369	1.3371270000000002	16.073604	0.49102966699999995	2.016771	0.0	0.118594333	0.17569200000000001	0.5805236659999999	0.447055	1.4348266660000002	0.819995	1.081514667	0.276485	0.008121667	51.771991666	3.4699999999999998	0.0	0.313333333
OG0000370	13.991811336000001	7.407348998	9.334132001	7.608295666	12.778213998	12.323375	13.341118333999999	5.193923668	26.831570998999997	7.903924334	7.299259334	2.177332334	2.2828043329999996	1.306138996	4.869618998	68.660000002	49.409999998	36.330000000999995
OG0000371	19.319791337	9.585077	12.417414334	8.128181334	26.04108197	8.777407334	7.293305332999999	19.22627933	23.916075	26.726844997	21.303298333	19.69782067	9.157189333	1.898346	23.354820996999997	21.306666663	7.063333333	7.656666667
OG0000372	16.307288663	109.32627766999998	44.954291333	38.930785001000004	11.980504332999999	6.047695334	6.887687667	14.557765996	104.42309763300001	14.249509329999999	9.120766667	4.306631	3.4362823330000003	12.228165333	3.442019667	42.860000003	151.37333332999998	67.22333333099999
OG0000373	86.48759365999999	13.522097667	17.459022663	46.78655033	27.290582670000003	11.352406666	19.556905337	58.188394667	8.988741334	61.91130067	103.276547	22.613716	17.458995666	1.0800956670000001	19.997531	55.29666667	3.366666667	1.296666667
OG0000374	413.5561347	557.061119	364.04753433	700.0661699999999	494.520261	282.4195607	446.28358633	350.0642504	1822.015971	395.0271504	470.0912937	243.62361399999998	191.31597366	146.18220063299998	105.636814	410.59333330000004	229.1866667	128.3866667
OG0000375	25.923418332	3.4096799989999997	2.225847001	1.084457333	13.106213336999998	5.6032093320000005	1.998148334	41.496469669	22.309706996	22.20253867	18.39981367	23.322438336000005	3.5125319989999997	0.16155466699999999	3.4843959989999997	7.736666667000001	0.636666666	0.719999999
OG0000376	1.243150333	0.0	0.0	0.0	0.0	0.0	0.0	0.382602	0.0	0.950147333	1.122653333	0.290480667	0.0	0.0	0.247641667	0.0	0.0	0.0
OG0000377	762.245954	11.98269133	8.025627333	10.23236167	7.963691333	2.152583333	6.5579283329999996	395.61247760000003	27.934638337000003	614.5959473	831.2182577000001	456.947378033	79.06452433999999	8.877543667	13.438699663000001	41.743333337	50.936666663	61.80333333
OG0000378	98.598820673	85.26782332600001	87.195654334	70.97099132400001	83.720070996	81.888124	47.563940997	64.773501337	166.46821399700002	93.20443333	94.769055003	52.123479	33.291147998999996	19.430078332999997	36.07483166	43.016666662999995	19.81666667	12.379999999999999
OG0000379	38.47428967	0.022136333	0.008208333	0.0	0.148015333	0.179146667	0.065943667	45.86987433	0.072570333	30.03349667	43.074546	6.334067333	2.790548333	0.141412667	0.264344333	0.286666667	0.033333333	0.0
OG0000380	15.071543001	9.884866334	9.636665334	10.135101665999999	16.277569668	8.756742	7.291933001	11.231565667000002	22.505253996999997	15.79825633	14.233458	5.649127666	6.379345999000001	3.069696	8.878626333	16.906666663	7.646666667	3.726666666
OG0000381	162.170048023	36.951333004	39.16140967	519.247725037	16.957520333	306.04053167	41.91606233	50.228756334	71.572995333	117.63762766599999	88.263093336	166.639362667	107.69624236599999	8.387151667	1.956803667	61.090000003	6.079999999000001	2.789999999
OG0000382	1231.165695	0.21838633400000002	0.248418666	0.17811066599999997	0.060497	0.434689666	2.2628939999999997	1713.4511383	0.327363	1025.461446	1298.5235899999998	366.1747463	126.22717434	2.318488999	4.8274096669999995	2.9299999989999996	0.0	0.013333333
OG0000383	16635.29492	79.14808633	80.80160533	4.080004667	13.39442167	15.75096633	49.89868167	15207.89616	3.9356	8366.947591	17286.46094	7229.264648	2294.054199	65.02862167	156.9128823	269.3333333	9.033333333	3.963333333
OG0000384	120.84429966599998	57.99426067	97.23150699	103.12028566	373.554411963	532.11746873	111.76615634699999	256.531351677	0.118765334	133.162667663	106.061002333	137.27471400000002	349.36555473	28.64895734	33.481318333000004	216.39333329699997	5.11	5.853333333
OG0000385	15.292658003	3.345998333	2.267097666	1.0286326670000001	16.409356333	3.3735796669999996	3.776013334	11.504823665	31.68076567	20.157144664	20.711829331000004	37.619042668000006	4.3118490000000005	22.801019333	1.768587667	5.156666667	1.6800000000000002	0.693333333
OG0000386	1453.560605637	932.1584393040001	1090.7192869639998	739.1219753	1612.5412306	1188.15554494	1009.8287966669999	991.34213833	2310.927943997	1387.403718664	1383.2673543669998	1490.941932633	1233.0816743700002	499.554508367	323.19476797	775.986666663	477.97666670300003	291.98000003
OG0000387	0.0	0.308700333	0.102748333	0.0	0.010242	0.0	0.0	10.764493	0.0	0.00629	0.007420333	0.008782333	0.0	0.006220333	0.10859966599999998	2.3599999990000002	3.1699999999999995	0.11
OG0000388	452.212730967	178.89189097	294.79701267	55.97648633	313.72880303	1347.5306673	148.785103	776.39202563	232.018682	457.615193333	362.217827333	303.908818	106.83238533000001	458.780939	248.524028033	166.24333337	127.65666666999999	171.28666662999998
OG0000389	54.71752	2.185141	0.853230333	1.440669333	2.699076667	2.272576	2.756579333	50.40289167	899.1272583	49.70645533	35.460438	31.930047	4.454663667	0.641340667	0.093519667	3.32	9.28	3.703333333
OG0000390	25.04175867	31.686683663000004	40.577514332999996	284.270590003	103.18613500400001	19.250496001000002	33.33881333	86.570011667	16.853240333	41.942505003	38.865250333	100.92630366600001	45.150842337	115.13311566600001	8.246273333000001	145.35999999999999	33.229999997	20.573333336999998
OG0000391	3.21686	66.02738966999999	10.259025667	21.97807367	26.181714667	47.522541333999996	17.853373001	66.84854333	0.087714	3.774624666	3.934852	5.484355334	0.757984	134.756664336	2.541937	11.553333334000001	41.00333333	7.503333334000001
OG0000392	5.863923667	241.077764667	98.99529933299999	4.801069	12.240177003000001	19.543173	8.089169333000001	5.289828333	7.782690333	4.673687667	5.81532	3.6267	5.094184334	15.869204	5.423498334	41.37	322.936666633	4.970000000000001
OG0000393	89.766097666	38.362264337	45.089966337	35.007579332999995	102.01763300600001	136.297889367	31.987533	77.49110067	46.025420333	91.649095003	102.82000666999998	112.363939	29.956298337	27.328650333	27.173783999999998	36.453333332999996	13.673333334	7.970000000000001
OG0000394	2.792487	1.248118667	0.933992333	1.071691667	1.578516	1.213281666	1.685530667	1.896151667	4.473092333	1.865485334	2.223953666	1.5205659999999999	0.642055	0.493020334	1.608752667	1.703333333	0.64	0.323333334
OG0000395	8.674515333	0.422178333	0.363345667	0.35553	0.977108	0.783938	1.389809667	4.240280667	170.1085103	10.01199133	6.637943333	6.437505667	0.565837	0.125713	0.107191	0.13	0.27	0.34
OG0000396	3.042840333	14.15626733	7.401295667	4.706167667	10.939588	7.308849333	5.770000667	13.89402333	8.201161	8.140505	7.907300667	6.508068667	22.26558767	37.536585	0.847758333	15.41333333	14.2	3.426666667
OG0000399	40.314518330999995	17.850000665	17.417325334	12.753985666	10.468914	6.695811666	6.2114336670000005	58.054619669000004	28.759977004000003	41.829591664999995	36.869632335000006	8.242062333000002	24.727753668	2.94238	22.759343335000004	108.62333333699999	3.866666666	2.036666666
OG0000400	7.289391	12.17285	44.315867997	15.135933667000002	60.013596332999995	2688.40026433	6.870162666000001	15.782675001	13.085539663	10.589328334000001	7.528497	12.203403667	1.504090667	108.49220034	1.927395333	9.7	41.296666664	53.500000003
OG0000401	23.644004000000002	23.219107332999997	28.286771667000004	23.056074	34.449657333000005	17.373958667	18.619011998999998	23.642624	47.770235997	26.944497334	21.179825667	18.616892667000002	13.708580332	6.171967999	37.138164663	10.876666667	5.776666667	3.983333333
OG0000402	3.140901334	27.464156001	58.266691001000005	9.725836334	57.593557	930.033816367	60.899486333999995	46.853660329	0.108802667	7.096333666999999	3.316067333	6.028713	4.199129667	36.577896663000004	17.150044	37.859999996	7.409999999	9.263333332999999
OG0000403	60.71122466999999	172.579158997	244.11871862800004	169.505519696	194.989790367	175.69611530300003	96.323435334	104.081865003	50.600321334	63.094656	61.786156331	75.947778669	46.742030333	5.984061332	38.00984866900001	31.416666659999997	21.550000004	13.75
OG0000404	8.175432667	11.153973333	14.437187333	12.201712	15.221031666999998	3.5533336670000004	12.464840666	7.4925243340000005	1.422072334	7.573161333	6.384811999999999	11.961873	29.218717337	0.8267526669999999	15.759680333	19.54333333	14.930000003	10.203333334
OG0000405	173.066404033	0.226577	0.082332	0.211265	0.44698299999999996	2.224719999	1.2170649999999998	42.02124733	43.038582336	172.510860633	107.74531400000001	98.840301333	4.569042667000001	61.32036999700001	1.6674933339999998	16.430000000000003	9.420000000000002	6.413333333
OG0000406	11.667631	11.286826667	14.906291667	11.667515000999998	14.876066999999999	10.430938999999999	11.929506334000001	13.500638666	28.580987659999998	9.557088667	11.916511666999998	7.787024333	5.895311667	3.718524999	552.7669623329999	7.163333333000001	3.196666667	2.146666666
OG0000407	182.743611341	258.55841499999997	64.18734500100001	15.640510997000002	2.662756	3.771275	5.118981000000001	761.8424582999999	7.839490667	1103.9493456359999	185.81831432299998	24.676712997000003	3976.4309899980003	1.473633	0.660981	10744.779996667	3.0	2.253333333
OG0000408	7.611216668000001	27.794576996999997	14.98767633	23.12409533	10.209470999	3.0495559999999995	3.523001	7.852469	13.068032666	7.436122334	5.976355334	7.755605	12.722972668	0.547066667	16.795268665	70.54666666600001	2.090000001	0.15666666699999998
OG0000409	9.207489	7.841946667	10.711682332999999	8.155315001	11.080079333	10.576135	5.9588020010000005	20.769412003	13.563468667000002	7.940166666	8.217653666	7.258459334	9.485479333	35.37994133	86.916199004	4.683333333	2.536666667	1.993333333
OG0000410	1.643464333	1.729883667	1.117818	1.089755667	1.719682333	0.9322883329999999	0.21776533399999998	0.794778	8.963844666	0.829094	4.242025667	1.031237	0.812945	0.109979	1.725052	19.08	9.836666667000001	5.643333333999999
OG0000411	35.45541667100001	13.983978666	15.429785333000002	13.758390333	15.615330667	10.412831000999999	9.740742334	41.022802000999995	37.760545336999996	46.55505566	30.589814999999998	9.881593667	5.553993666	1.839891333	12.537897001000001	8.91	3.456666666	1.92
OG0000413	2988.35480267	4477.405859330001	6638.443432630001	5905.916549670001	5179.0402417	2192.34344967	4366.42710827	3294.8043910000006	3710.1396196700002	3096.404088	2456.30028873	2453.86924007	1534.765501333	1979.2168422969999	1053.6592377	1943.15000034	1544.856667	2183.10000033
OG0000414	184.745094367	45.20280167000001	18.205588003	56.457972334	42.267496666	49.87554032999999	31.350610001	119.503268666	6294.610036637	363.842945	141.33740163000002	31.342122666999998	9.752638999999999	1.5639933320000001	3.141746	39.693333335999995	99.210000003	42.819999992999996
OG0000415	18.84628033	3.586221334	3.7197956659999996	3.963802667	5.101997334	3.839587	2.821102667	21.450515003	17.642706996999998	19.404296329999998	18.316489663	17.330166337	1.867868667	1.725635	4.784253	4.75	2.023333333	1.27
OG0000416	417.780820996	117.50672200000001	63.34213432999999	130.973945966	67.188339337	23.638404997000002	14.621913	79.647289	28.773649003	82.807832996	688.9678769699999	108.961309	2.232526666	0.5734746669999999	38.34159967	23.75	13.510000000000002	7.293333334
OG0000417	42.962542670000005	21.521277333	21.701671670000003	14.69365133	17.756804003	15.239925667000001	12.334813666	39.61466967	28.83647133	52.691643	33.128302340000005	31.169820663	13.254121	29.642196663	9.187153667	46.31666666700001	11.413333333	7.1566666670000005
OG0000418	42.809832669999984	31.063566997000002	33.470507667	39.786245662999995	74.936098666	45.833617333	27.868721666	46.40065000399999	84.86292966699997	41.025261666000006	40.187027004	30.001786664	21.634525334	11.779731332999999	25.130099333	42.980000004	18.553333337	16.630000000000003
OG0000419	238.8653513	29.371874993	28.558840993	20.154869666000003	23.768642333000003	18.379318666	17.804870667	198.25417298999997	7497.971761	275.53775897	219.79079199999998	111.08664734	22.868507	2.938196333	0.530984333	5.046666667	11.733333334	3.126666666
OG0000420	147.596027	136.046718	130.975198	269.75407737	295.80446801	171.04876867000002	108.393600333	268.91845737	238.697935	148.52889701	156.29187233	168.112789	129.48400233	117.41083134	109.60774733	45.986666666999994	24.680000004	20.390000003
OG0000423	7146.5499777	2.517848666	16.931273999000002	0.131474	2.175684334	3.056363001	11.136092666	2999.3638966999997	1.8152080000000002	4570.0493166	9237.0885627	8969.015588003	2467.7460714	133.988506007	146.986504337	99.98333333	1.5	0.8333333330000001
